,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG,Exposure,Exposure
9,0.9444444444444444,1.0,,,1.0,0.0,1,"[('719', 7.32458191517905), ('979', 7.286092631281113), ('549', 6.675369670273691), ('1671', 6.670032226660421), ('482', 5.829308798431364), ('3961', 5.747116449266606), ('2171', 5.7153552158560395), ('1770', 5.625412235139995), ('2197', 5.593069786192193), ('1911', 5.457735227393845), ('4577', 5.18127323787363), ('416', 5.180200559685891), ('1615', 5.130780143237392), ('1728', 5.068216525511841), ('4718', 5.021755672428636), ('3088', 4.997132432641325), ('3350', 4.913321784771789), ('682', 4.773843599600783), ('2149', 4.748912705719997), ('1086', 4.57018889191057), ('916', 4.346431395847273), ('523', 4.152918346824048), ('90', 4.141602292104643), ('844', 4.094784488796023), ('56', 4.0933863964056645), ('4652', 4.079519576404868), ('541', 4.01208487027538), ('1769', 3.9299048292332683), ('3047', 3.8533629023914995), ('2444', 3.8395953863444046), ('2347', 3.73257182584316), ('4375', 3.7272592943482183), ('4990', 3.6238359674290583), ('2193', 3.55777757991467), ('83', 3.518703983937808), ('3507', 3.504610747243691), ('606', 3.488348984898561), ('3710', 3.479600643905313), ('4104', 3.4601321039078803), ('3787', 3.3050648511489906), ('118', 3.0878086776121085), ('4883', 2.996838618317799), ('931', 2.9369875478720466), ('116', 2.933225805614581), ('2603', 2.8981294739141057), ('2426', 2.8312132191250106), ('1971', 2.785398749946105), ('1256', 2.7739204675536344), ('2344', 2.759819628751161), ('860', 2.7595436825575375)]","[('719', 47.05555555555556), ('482', 45.27777777777778), ('416', 42.166666666666664), ('916', 38.166666666666664), ('523', 37.72222222222222), ('56', 36.388888888888886), ('979', 32.72222222222222), ('549', 32.27777777777778), ('1671', 31.833333333333332), ('3961', 30.944444444444443)]",0.8031481458613028,0.6,0.8
10,1.0,1.0,,,0.0,0.0,1,"[('3352', 2.179564704103651), ('4779', 2.0356180588071684), ('4995', 1.5938632449916827), ('288', 1.5641092955365834), ('4145', 1.3848294435789312), ('903', 1.3745883133230783), ('4301', 1.3498488301795555), ('3322', 1.34864967371326), ('1930', 1.329380078320133), ('751', 1.32310990585384), ('492', 1.3071094060043722), ('592', 1.292828185030317), ('4353', 1.28945209596184), ('2903', 1.269338910608837), ('740', 1.2107664292668878), ('1937', 1.1348724075197454), ('2047', 1.119904299587506), ('300', 1.113544967220237), ('3418', 1.1050500123345146), ('2481', 1.023904023647399), ('2929', 1.0202391001069224), ('849', 1.0054841144608115), ('4215', 1.0027394429093943), ('2981', 0.9729378646278907), ('3023', 0.9532518456711631), ('2898', 0.9383872842936687), ('4318', 0.9299930089159527), ('228', 0.9135274105045433), ('4412', 0.9105325733239971), ('2547', 0.9071279048273881), ('1272', 0.9036812041024676), ('1903', 0.8982113299392662), ('4219', 0.8910254869066943), ('1574', 0.8448169271403271), ('2976', 0.8212002427656673), ('4228', 0.817266181962181), ('2452', 0.7852061391238032), ('2648', 0.7707022882110314), ('1189', 0.6953823308584619), ('3793', 0.6913887848483105), ('18', 0.6872305539632645), ('2647', 0.672817855069463), ('3274', 0.6643842215737898), ('1373', 0.6623707431870907), ('3202', 0.6596765916774375), ('3565', 0.6478515440230725), ('1297', 0.6450542487547831), ('3906', 0.6426291493098212), ('4729', 0.6338560183143351), ('2455', 0.6336740134053969)]","[('3352', 49.0), ('4779', 48.0), ('4995', 47.0), ('288', 46.0), ('4145', 45.0), ('903', 44.0), ('4301', 43.0), ('3322', 42.0), ('1930', 41.0), ('751', 40.0)]",1.0,0.0,0.2
11,1.0,1.0,,,0.0,0.0,1,"[('1751', 6.528126832973815), ('1848', 6.310489604366187), ('3190', 5.349258793488403), ('2665', 4.788718966805786), ('3297', 4.60067097570277), ('4864', 4.57020134930315), ('2787', 4.394421001466753), ('865', 3.9506834639577244), ('681', 3.729055505107657), ('4586', 3.678773676156496), ('4513', 3.640376917955909), ('3510', 3.63839821636558), ('2480', 3.6354785478033973), ('782', 3.54312475880549), ('3969', 3.517390047876566), ('3263', 3.423856213893792), ('333', 3.326939960624482), ('3171', 3.2684688539736104), ('3270', 3.073095772201466), ('2274', 2.915298258271869), ('4486', 2.9113569614169537), ('1342', 2.891762626839081), ('105', 2.814492164621705), ('357', 2.7750235715423375), ('3064', 2.722598264984954), ('4767', 2.7174899261323904), ('1681', 2.6624215136635425), ('3852', 2.533801171748917), ('4576', 2.483137756077384), ('2122', 2.4686096044281483), ('4571', 2.350657806674442), ('4536', 2.324887658998729), ('1115', 2.3144050657519495), ('3131', 2.294097824080586), ('1212', 2.2615551175785136), ('3240', 2.1900534777261833), ('4929', 2.1620856081314517), ('3348', 2.157837738219745), ('2162', 2.023067041448392), ('4986', 1.9056395093095904), ('904', 1.8911284826010595), ('4740', 1.8695010472057896), ('337', 1.863466828657475), ('3439', 1.8559270701433865), ('1926', 1.8542506810578878), ('3933', 1.812761301973583), ('3310', 1.7974445259840839), ('4091', 1.714464092428821), ('2002', 1.7132847267134816), ('3422', 1.7109949947624972)]","[('1751', 49.0), ('1848', 48.0), ('3190', 47.0), ('2665', 46.0), ('3297', 45.0), ('4864', 44.0), ('2787', 43.0), ('865', 42.0), ('681', 41.0), ('4586', 40.0)]",1.0,0.1,0.1
12,1.0,1.0,,,0.0,0.0,1,"[('1839', 14.805000728343376), ('1992', 14.76528307990689), ('471', 13.47760872793522), ('2903', 12.429361293664655), ('3621', 12.095382414767817), ('485', 11.025651384071892), ('850', 9.730403630381364), ('3262', 9.701319721618077), ('566', 9.664758827789347), ('2346', 9.565374219911345), ('1560', 9.494223530201676), ('3348', 9.452937996066007), ('3141', 9.34373554050334), ('3716', 8.965971513044888), ('3107', 8.760014676982726), ('3787', 8.46191597504109), ('2095', 8.458859500211359), ('2077', 8.29187488795516), ('4365', 8.123181547110295), ('3385', 8.115089738257277), ('827', 7.977876427096162), ('641', 7.9460990443064965), ('663', 7.8855904866204805), ('4643', 7.882965679174196), ('327', 7.679308208652514), ('4555', 7.567695624252658), ('1970', 7.475079177722651), ('3671', 7.375875035877768), ('4926', 7.067538142421873), ('1667', 7.062916606830473), ('4121', 7.012557323150108), ('3697', 6.963356278566097), ('2073', 6.848153628059101), ('817', 6.840036463161369), ('1103', 6.823235179868108), ('2589', 6.384266690483187), ('2284', 6.269079014710409), ('4784', 6.143825542281135), ('4198', 6.120407467999296), ('3261', 6.115088043421661), ('3116', 6.102127256253535), ('3736', 6.062710661727427), ('3653', 5.957148619983986), ('4450', 5.949891580243636), ('2035', 5.8861817730130985), ('1421', 5.880695615221588), ('1336', 5.855015226023776), ('4781', 5.738172911440671), ('2176', 5.697299877881207), ('3316', 5.64825315664112)]","[('1839', 49.0), ('1992', 48.0), ('471', 47.0), ('2903', 46.0), ('3621', 45.0), ('485', 44.0), ('850', 43.0), ('3262', 42.0), ('566', 41.0), ('2346', 40.0)]",1.0,0.2,0.3
13,1.0,1.0,,,0.0,0.0,1,"[('2292', 3.122858170834032), ('396', 3.1051002547747264), ('5', 2.8104401043835696), ('2748', 2.790225700625574), ('1482', 2.6195884439118418), ('4947', 2.535206264004278), ('2755', 2.5120447758797644), ('2164', 2.46976872135475), ('1830', 2.283770731032931), ('2957', 2.1742529944435294), ('867', 2.0659034057650625), ('2635', 2.0281000970184433), ('4400', 2.01537448991783), ('3816', 1.8930506622731085), ('3267', 1.8851375096468432), ('3607', 1.7989817081531614), ('2095', 1.7843270893210346), ('741', 1.6590920760949723), ('376', 1.6517889426339356), ('527', 1.5946467231754398), ('3713', 1.5193005196009506), ('4421', 1.4997685934901237), ('4105', 1.486869676621685), ('2148', 1.433666454339952), ('2366', 1.4258000715629695), ('1729', 1.3767289965961975), ('732', 1.372714283981194), ('1954', 1.1398736803733125), ('3971', 1.1085376185415654), ('1685', 1.0576805843037909), ('1048', 1.0369196545138701), ('4619', 0.9899589485533606), ('6', 0.8678358025766579), ('4332', 0.8637490796836047), ('4434', 0.8597100286856496), ('4298', 0.7979934262047159), ('2825', 0.6994664331534005), ('1520', 0.560985902920688), ('690', 0.5521532534106287), ('4595', 0.5511112257183544), ('786', 0.5477345036086289), ('3734', 0.5148175037672448), ('4420', 0.4970719867712934), ('585', 0.4804514263020914), ('4476', 0.41628109064438706), ('2244', 0.41612314759357616), ('2217', 0.39184985523290605), ('3277', 0.3801824278550989), ('1762', 0.37695774686937195), ('4887', 0.36185067177918107)]","[('2292', 49.0), ('396', 48.0), ('5', 47.0), ('2748', 46.0), ('1482', 45.0), ('4947', 44.0), ('2755', 43.0), ('2164', 42.0), ('1830', 41.0), ('2957', 40.0)]",1.0,0.1,0.2
14,0.9642857142857143,1.0,,,1.0,0.0,1,"[('1366', 8.026189202272262), ('362', 6.624872822373032), ('4388', 6.468571909262443), ('720', 6.080350350764503), ('2297', 5.490878069407601), ('439', 5.408096180761888), ('1264', 5.257674756853692), ('3149', 5.098303674658699), ('4311', 5.0297859720838405), ('2554', 5.004449660718903), ('4648', 4.70022175210773), ('4343', 4.6886478827068565), ('2788', 4.679138408952159), ('3454', 4.618584391396645), ('3176', 4.596143072707184), ('1793', 4.589117547109926), ('1578', 4.584303263197118), ('2655', 4.430303036984018), ('106', 4.3182884955587415), ('1652', 4.29969799197104), ('2563', 4.263570151781667), ('3350', 4.2571410888733805), ('3802', 4.251424017960986), ('2669', 4.237585148728016), ('1672', 4.166053314797782), ('4882', 4.088556211860451), ('3482', 4.020454859207961), ('2371', 4.016307953072532), ('3983', 3.915232105494781), ('1319', 3.794850815210892), ('677', 3.7642469366136364), ('3208', 3.761064461391105), ('426', 3.7551880049669366), ('1605', 3.6729330262294404), ('4015', 3.663519859971758), ('3198', 3.6618973152931944), ('3017', 3.638107889976362), ('943', 3.5861709271082005), ('2513', 3.5477224017989752), ('1634', 3.506142350598185), ('2734', 3.3852534237869003), ('1290', 3.316775693986107), ('4596', 3.3061605215430374), ('1820', 3.304363457287208), ('1186', 3.30280617795686), ('4402', 3.274443762969363), ('2343', 3.2050842846227723), ('1280', 3.19992054132729), ('2777', 3.155163661346304), ('1571', 3.142331701283029)]","[('720', 46.833333333333336), ('439', 45.94444444444444), ('106', 40.166666666666664), ('1366', 34.27777777777778), ('362', 33.833333333333336), ('4388', 33.388888888888886), ('2297', 32.5), ('943', 31.72222222222222), ('1264', 31.61111111111111), ('3149', 31.166666666666668)]",0.6896413395939399,0.4,0.4
15,1.0,1.0,,,0.0,0.0,1,"[('1385', 3.930343894871584), ('2140', 3.9268356342028383), ('4573', 3.5637293936865184), ('3431', 3.292441206254462), ('544', 3.094599555057069), ('4777', 2.9207314636637993), ('4923', 2.668037764273129), ('60', 2.596260547069856), ('3704', 2.5760423659079628), ('4913', 2.3858928797626207), ('1308', 2.3449340851563143), ('3908', 2.2828840460924313), ('16', 2.1671167993812737), ('1088', 2.1420746478706763), ('598', 2.1216685937942037), ('3041', 1.952931271457389), ('4608', 1.8766124807727942), ('4150', 1.7945509614105954), ('386', 1.7546414974338107), ('673', 1.7405352691067852), ('31', 1.7072185938332094), ('2743', 1.6708900636492372), ('134', 1.5903782506649522), ('4117', 1.5388810215460866), ('4683', 1.5246448713056473), ('1177', 1.4705114826284236), ('2891', 1.452104718039689), ('449', 1.4512614248411353), ('2129', 1.4160949827776101), ('4623', 1.3658334256394529), ('1902', 1.3305670300786507), ('4359', 1.2849231536200842), ('3091', 1.182845440679441), ('3547', 1.1636065770494812), ('2050', 1.0755846582468214), ('956', 1.0713639017114045), ('4212', 1.0585711399854443), ('3395', 1.0168148352799928), ('1080', 0.9949030833800598), ('934', 0.9226512877813338), ('4517', 0.9146062008188189), ('1543', 0.9020743296581375), ('3553', 0.8945081991642456), ('4797', 0.8460197487896539), ('1431', 0.7915662169671573), ('1408', 0.7858788952404246), ('517', 0.7410619842585405), ('1400', 0.7286498622018807), ('3055', 0.7005435853811186), ('1998', 0.6975252920199735)]","[('1385', 49.0), ('2140', 48.0), ('4573', 47.0), ('3431', 46.0), ('544', 45.0), ('4777', 44.0), ('4923', 43.0), ('60', 42.0), ('3704', 41.0), ('4913', 40.0)]",1.0,0.1,0.2
16,1.0,1.0,,,0.0,0.0,1,"[('1927', 5.795811004894509), ('3067', 4.407656988321886), ('530', 4.26457969465106), ('4750', 4.2558491833433205), ('3683', 3.7587997975033898), ('2336', 3.6754964005672335), ('620', 3.6315638632106797), ('209', 3.6020969251228228), ('424', 3.414231903410017), ('1674', 3.400891760176959), ('210', 3.37677545034302), ('1949', 3.371843369507866), ('3497', 3.350703569689836), ('176', 3.219722353269013), ('4960', 3.1886518617657797), ('1925', 3.182677868248301), ('3131', 3.1590548055381573), ('2107', 3.0743778219549234), ('4378', 3.025629684122417), ('4983', 3.0153661787721004), ('4471', 2.930253119151636), ('3895', 2.9279797579856615), ('3443', 2.8492688471516683), ('2887', 2.8346979338983243), ('2172', 2.7817228627110406), ('2655', 2.6513117500598833), ('1840', 2.6406614687687804), ('4403', 2.6100758459499036), ('1616', 2.5967487340332576), ('2731', 2.524786143370028), ('2324', 2.481294952006906), ('1744', 2.4475699617584277), ('3151', 2.4039844487754554), ('4206', 2.398173703440026), ('2436', 2.3820574162937653), ('416', 2.361677748137906), ('4251', 2.352779281827103), ('3018', 2.2998547736101123), ('3805', 2.233649648628231), ('158', 2.1817518426660385), ('2484', 2.1783771601204096), ('3741', 2.1234446632475654), ('4185', 2.1149823364355433), ('3379', 2.0884691342195434), ('58', 2.0799221590453154), ('3829', 2.078446387725286), ('1842', 2.065903350124106), ('3193', 2.039682215243768), ('1493', 2.01184613128047), ('2659', 2.011409324291402)]","[('1927', 49.0), ('3067', 48.0), ('530', 47.0), ('4750', 46.0), ('3683', 45.0), ('2336', 44.0), ('620', 43.0), ('209', 42.0), ('424', 41.0), ('1674', 40.0)]",1.0,0.3,0.4
17,1.0,1.0,,,0.0,0.0,1,"[('2852', 4.758218497953171), ('438', 4.545102163461257), ('2366', 4.2617543439803764), ('390', 4.105930984229731), ('1829', 3.796190955430124), ('1650', 3.646055906582505), ('1426', 3.4906646900027503), ('199', 3.483502610016682), ('3267', 3.410975070271192), ('2670', 3.3077424575575147), ('4078', 3.252672262070957), ('2716', 2.8790328183701197), ('4513', 2.642607251445543), ('866', 2.596207097277337), ('1792', 2.587397422636501), ('2052', 2.5671158674017684), ('2192', 2.373113645725584), ('3232', 2.2266388401867783), ('2803', 2.2236164342073153), ('74', 2.1608870713713233), ('3333', 2.143279524409438), ('821', 2.0124970382532674), ('1077', 1.9899076214427156), ('2761', 1.975058288088717), ('4994', 1.9283311872442792), ('496', 1.761046282439303), ('4099', 1.7089386471341874), ('2129', 1.6963195468984804), ('2939', 1.6748163717498612), ('560', 1.6436672921720945), ('2305', 1.4826254842508013), ('1506', 1.3988728715638628), ('4258', 1.3292136803716001), ('2873', 1.2938228011755106), ('1773', 1.2871780377885484), ('2502', 1.2708172978067331), ('2859', 1.2453748443230737), ('884', 1.238428781454071), ('2275', 1.168314099247148), ('3867', 1.1593389988567253), ('2743', 1.158511793820062), ('1060', 1.151068545231121), ('2249', 1.1420538766519777), ('2136', 1.0982432087843916), ('2527', 1.046644351049459), ('945', 1.0139851676395244), ('2785', 0.9684751673046788), ('2909', 0.9396603047267338), ('2077', 0.9328877792597353), ('879', 0.9185028714038309)]","[('2852', 49.0), ('438', 48.0), ('2366', 47.0), ('390', 46.0), ('1829', 45.0), ('1650', 44.0), ('1426', 43.0), ('199', 42.0), ('3267', 41.0), ('2670', 40.0)]",1.0,0.2,0.3
18,1.0,1.0,,,0.0,0.0,1,"[('1800', 6.912690462175948), ('1892', 6.742342127052245), ('859', 6.402951751671356), ('4814', 6.211924688838968), ('3997', 6.2037035397953675), ('2394', 6.158711547675354), ('3263', 6.151926234580538), ('4', 6.012929704684366), ('918', 5.820280657230501), ('2046', 5.702166615025566), ('2512', 5.608670991585156), ('215', 5.36235087906977), ('114', 5.339674249070107), ('1689', 5.319071719725775), ('3772', 5.281294436273184), ('3646', 5.270935918774881), ('1828', 5.1634282710624175), ('2589', 5.094741629884786), ('701', 5.012044170576027), ('3661', 4.8307538203727765), ('4808', 4.8170513764870915), ('4065', 4.78670704707928), ('2358', 4.731004245901323), ('1966', 4.710509120642885), ('1697', 4.707225905028839), ('301', 4.67698112217273), ('534', 4.64971259978272), ('3245', 4.439164896179609), ('3754', 4.428189551527113), ('1719', 4.379935025772785), ('4792', 4.376805089401368), ('3019', 4.19692705906379), ('630', 4.133415298135846), ('94', 4.100361567892918), ('2716', 4.061752846160461), ('4087', 3.971853466594836), ('4966', 3.944740504381569), ('3791', 3.882825436657731), ('3869', 3.7555125441487305), ('1692', 3.7509425616098175), ('748', 3.726246388937094), ('388', 3.7132115634859435), ('552', 3.6412460434201943), ('1400', 3.6336879091051015), ('2537', 3.6208965122580032), ('1397', 3.6118256170463146), ('4127', 3.6057435851300856), ('3719', 3.572796395975067), ('2482', 3.5655469039912537), ('690', 3.5280937084648962)]","[('1800', 49.0), ('1892', 48.0), ('859', 47.0), ('4814', 46.0), ('3997', 45.0), ('2394', 44.0), ('3263', 43.0), ('4', 42.0), ('918', 41.0), ('2046', 40.0)]",1.0,0.1,0.2
19,1.0,1.0,,,0.0,0.0,1,"[('897', 7.5429719498674235), ('4622', 6.77890186410905), ('4604', 5.727598758190271), ('1107', 5.3127879726030915), ('402', 5.03870573704589), ('4128', 4.954639566798537), ('4599', 4.903427792455895), ('156', 4.7518778470236045), ('4746', 4.70166054720632), ('670', 4.426922086694835), ('1876', 4.372695399920248), ('2531', 4.297740154451899), ('1258', 4.285078926332957), ('3053', 4.249256762972869), ('4466', 4.061169502509499), ('3787', 4.020802511858696), ('1590', 3.9973668573122008), ('2945', 3.933547613257087), ('4424', 3.9189696307227226), ('3081', 3.83910753793924), ('2324', 3.8246471676706353), ('4735', 3.8187277055453195), ('1782', 3.7122810209339834), ('2386', 3.5891532114217393), ('4951', 3.521073900133748), ('4874', 3.5073918857199673), ('4243', 3.4932432084457394), ('4906', 3.4605767473764457), ('3476', 3.444581797028284), ('4524', 3.3288246703404196), ('1313', 3.232822577982334), ('3637', 3.212474525661507), ('2899', 3.1885589805491037), ('3764', 3.1153794648089814), ('3127', 3.1052328520576804), ('2755', 3.0296985902244202), ('3567', 2.7387311343665797), ('2001', 2.7269872510779787), ('852', 2.6920839444119427), ('2290', 2.643468814660105), ('38', 2.639828186999953), ('2664', 2.6391945405158768), ('4362', 2.61212271607329), ('4438', 2.5739012634882483), ('3646', 2.5698963146579143), ('3475', 2.5695972276297736), ('1695', 2.564981955530324), ('744', 2.533944755439244), ('3737', 2.488197463419649), ('1624', 2.4683433201819653)]","[('897', 49.0), ('4622', 48.0), ('4604', 47.0), ('1107', 46.0), ('402', 45.0), ('4128', 44.0), ('4599', 43.0), ('156', 42.0), ('4746', 41.0), ('670', 40.0)]",1.0,0.2,0.3
20,1.0,1.0,,,0.0,0.0,1,"[('2676', 4.124440347137763), ('1897', 3.6538476482480866), ('2247', 3.3512976147200995), ('2700', 3.3160279371545447), ('1907', 3.146363076315853), ('1540', 2.9310429411255243), ('1086', 2.260781425268668), ('4816', 2.008969608282613), ('4120', 1.8653876400223866), ('202', 1.6067758611380025), ('2228', 1.5278454167799764), ('3815', 1.3647212424314803), ('2273', 1.2772766749699496), ('376', 1.2732364793284476), ('4743', 1.1508792847237408), ('1730', 1.074308312376389), ('886', 1.05285374974132), ('1011', 0.9073584705216139), ('456', 0.898385830111059), ('3711', 0.8537991256574327), ('4742', 0.8360864664115066), ('1434', 0.7722472718378666), ('3811', 0.6666972665432087), ('4682', 0.6020480747434234), ('2292', 0.582461836616553), ('1468', 0.5220260489958061), ('4022', 0.5089057591249841), ('4786', 0.4905050261522359), ('448', 0.42884511415481996), ('1425', 0.33139153142107486), ('4583', 0.3313069513837914), ('2081', 0.3228862903259354), ('4075', 0.31621842734083083), ('1404', 0.3097028870144886), ('4771', 0.279656005954977), ('3836', 0.2613733915599188), ('2093', 0.2164143242445084), ('2058', 0.1999253543755321), ('1723', 0.17438184177929225), ('153', 0.14217681351842393), ('1596', 0.07780726462497076), ('1630', 0.07423331475178363), ('2315', 0.06245809728744245), ('4510', 0.004491474230946729), ('1066', -0.01784292747365035), ('3966', -0.03142674318355537), ('1762', -0.08753538450892637), ('95', -0.12697452365985357), ('3755', -0.2953825821312962), ('3139', -0.35029367199006545)]","[('2676', 49.0), ('1897', 48.0), ('2247', 47.0), ('2700', 46.0), ('1907', 45.0), ('1540', 44.0), ('1086', 43.0), ('4816', 42.0), ('4120', 41.0), ('202', 40.0)]",1.0,0.1,0.1
21,0.9761904761904762,1.0,,,1.0,0.0,1,"[('2019', 5.866005386121659), ('1624', 5.534014111537164), ('979', 4.878379423556268), ('4536', 4.116302764468813), ('4077', 3.967161884569781), ('1949', 3.9313351284488514), ('2131', 3.8828285973146355), ('4250', 3.6835471468630807), ('3702', 3.655695017428143), ('3983', 3.6156197368812126), ('4444', 3.5242596912712587), ('1380', 3.2127979567311753), ('3933', 3.1967445106624464), ('4137', 3.1803873751173386), ('1708', 3.1745995226858903), ('2755', 3.157826940161658), ('1125', 3.1359050422194943), ('4448', 3.1259203935924216), ('4160', 3.0875475861780357), ('3043', 3.0657466079337596), ('594', 3.010013857550786), ('1926', 2.999482234845063), ('249', 2.883076700386193), ('3388', 2.829204899617671), ('457', 2.7457441626126506), ('4056', 2.741906473985466), ('1647', 2.7066801490618166), ('1393', 2.7016903508081023), ('130', 2.632782273547238), ('3784', 2.630287967493654), ('2927', 2.60517975458216), ('2104', 2.526800221881836), ('1863', 2.4866364650011086), ('3072', 2.4827686300013285), ('570', 2.443297764259673), ('3171', 2.394990380741793), ('4809', 2.3750439141224406), ('3271', 2.368546841227754), ('2463', 2.332557620712935), ('1556', 2.2346528924206472), ('3140', 2.2287279372753597), ('2818', 2.225228952225015), ('2603', 2.1493217952339356), ('3098', 2.1449112588461476), ('1094', 2.1025893655809753), ('2151', 2.0978123193191487), ('4858', 2.0800424266750936), ('1977', 2.0647749628022747), ('3571', 2.0117965811798704), ('1794', 1.9791154014507992)]","[('249', 38.666666666666664), ('130', 36.0), ('2019', 34.55555555555556), ('1624', 34.111111111111114), ('979', 33.666666666666664), ('570', 33.333333333333336), ('4536', 33.22222222222222), ('4077', 32.77777777777778), ('1949', 32.333333333333336), ('2131', 31.88888888888889)]",0.6673935072935248,0.3,0.4
22,1.0,1.0,,,0.0,0.0,1,"[('3484', 4.871122094376561), ('850', 3.8550460537437576), ('3997', 3.6447944715324425), ('929', 3.4004133697389003), ('3464', 3.156024275959774), ('3928', 3.1540715945184252), ('1702', 2.9903552145675585), ('28', 2.985695470253978), ('3970', 2.9765400751234754), ('2695', 2.8676946975534596), ('1785', 2.8218262347071104), ('4270', 2.7852324952684246), ('2077', 2.655648704570853), ('4869', 2.630948849464043), ('2457', 2.5855736432452474), ('1317', 2.5505274998116683), ('1698', 2.5444742584801334), ('1984', 2.537271579390912), ('205', 2.5256597481464547), ('3051', 2.513786671330175), ('353', 2.412866917942474), ('1756', 2.398588383162207), ('4096', 2.3511412967640437), ('959', 2.3468760584731307), ('1778', 2.3252665247814712), ('4393', 2.312861107168978), ('3052', 2.2852712258770707), ('1364', 2.2843809866164446), ('2132', 2.259701068971557), ('1584', 2.2355417895322276), ('1373', 2.200652440625889), ('2800', 2.1918016837620855), ('4978', 2.1846595334790635), ('3322', 2.174629178092431), ('4019', 2.159601764166164), ('2035', 2.140318142473204), ('3325', 2.136003391320512), ('1994', 2.129794388645372), ('2447', 1.978926446283364), ('1636', 1.892358599891622), ('2995', 1.8472360605683247), ('1583', 1.8439898846257974), ('4691', 1.8389703693253323), ('3716', 1.805539680858288), ('3764', 1.7915140209050118), ('3010', 1.7541033587958368), ('2399', 1.7430707960319323), ('2336', 1.6944261641183362), ('1884', 1.6288828013630379), ('2600', 1.6111103707956533)]","[('3484', 49.0), ('850', 48.0), ('3997', 47.0), ('929', 46.0), ('3464', 45.0), ('3928', 44.0), ('1702', 43.0), ('28', 42.0), ('3970', 41.0), ('2695', 40.0)]",1.0,0.1,0.3
23,0.9782608695652174,1.0,,,1.0,0.0,1,"[('3690', 1.7138933645782652), ('3087', 1.389818278809008), ('1284', 1.3180330800387592), ('430', 1.197003663596012), ('30', 1.1484010522257209), ('585', 1.1270026653849003), ('4777', 1.0829192986208556), ('592', 1.0755459365960724), ('2042', 1.0741457574883415), ('3023', 1.0422592778782136), ('2686', 1.0378955908391603), ('3813', 0.9990297040482972), ('3404', 0.9718213505080466), ('1849', 0.8821406404403926), ('2652', 0.8751574383404986), ('4703', 0.8741596018567399), ('3631', 0.8570389616063503), ('3729', 0.8470252616014158), ('4500', 0.8281844495882571), ('2127', 0.8130639298028978), ('1092', 0.8092456406957457), ('2103', 0.7540925711483284), ('335', 0.7483260077465881), ('1179', 0.7352707650491328), ('3778', 0.7051386152145707), ('565', 0.6784786810140357), ('623', 0.5736525966596224), ('4298', 0.5664817600643014), ('3862', 0.5646564931653587), ('4958', 0.5261191102492522), ('414', 0.5121652698351846), ('467', 0.4515064661085635), ('4202', 0.4437666889960535), ('2482', 0.4348720211594545), ('399', 0.41249260021076306), ('46', 0.3974859540837877), ('735', 0.3891003437568115), ('2397', 0.35823702150185754), ('517', 0.3401174620345063), ('4517', 0.3350445773731971), ('3510', 0.3254603780162731), ('503', 0.316943727433449), ('4198', 0.3125874946229184), ('2722', 0.3019307422888964), ('3888', 0.30161525424954033), ('4929', 0.2935703132556413), ('3253', 0.2823057382458553), ('3665', 0.2630518048498961), ('4368', 0.2599946123449197), ('3922', 0.2572028338188841)]","[('430', 46.55555555555556), ('30', 46.111111111111114), ('592', 44.77777777777778), ('3690', 34.0), ('3087', 33.55555555555556), ('1284', 33.111111111111114), ('399', 32.77777777777778), ('735', 31.88888888888889), ('585', 31.77777777777778), ('4777', 31.333333333333332)]",0.8225656070593697,0.5,0.6
24,1.0,1.0,,,0.0,0.0,1,"[('3464', 4.554280468030741), ('1285', 4.1066579539083845), ('1319', 3.98114901254904), ('3487', 3.9182008315579924), ('2019', 3.758555261709941), ('1109', 3.7426199955272836), ('3128', 3.7299243419459183), ('3568', 3.6919308538259092), ('2662', 3.6644943474285507), ('4649', 3.4163050794586405), ('73', 3.4080824710019266), ('1365', 3.329822703430618), ('1112', 3.2660134541303214), ('3996', 3.2170031237746377), ('3988', 3.1798765514072245), ('4392', 3.072226774123208), ('2280', 2.9996108561345864), ('1636', 2.930563887159939), ('105', 2.860674414470369), ('3513', 2.842392982013981), ('2290', 2.8079115704389666), ('4589', 2.7780834770312763), ('2795', 2.775322475214959), ('1541', 2.7751284902635187), ('251', 2.77380830668302), ('3655', 2.753421218716968), ('4691', 2.7363958262856434), ('4275', 2.7162776201108585), ('1079', 2.66174435902119), ('1778', 2.650743783723213), ('2495', 2.5624422455322287), ('4912', 2.5057843614523865), ('4616', 2.4964284275913466), ('4455', 2.4961514930664683), ('2354', 2.4518515002707257), ('523', 2.450762122886385), ('2772', 2.437248046872298), ('415', 2.4327743596533313), ('4053', 2.396116607267513), ('1928', 2.3881088674549087), ('3869', 2.350497569486418), ('1184', 2.290153602885184), ('803', 2.2742199663300284), ('1338', 2.239395571226397), ('540', 2.2269169650805045), ('3147', 2.2241026004460234), ('1742', 2.223744116281257), ('4794', 2.2061571163812874), ('3188', 2.175514415723998), ('4086', 2.1644523078629136)]","[('3464', 49.0), ('1285', 48.0), ('1319', 47.0), ('3487', 46.0), ('2019', 45.0), ('1109', 44.0), ('3128', 43.0), ('3568', 42.0), ('2662', 41.0), ('4649', 40.0)]",1.0,0.0,0.0
